,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference
0,273122172,s:40~l:41~e:273122172~c:273122172,2007-11-08T22:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': '2K SPORTS COACHES VS CANCER CLASSIC AT NORMAN OK'}]",2007-11-08T22:30Z,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,True,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,2191,s:40~l:41~t:2191,East Central,Tigers,ECEN,East Central Tigers,East Central,000000,,False,,,,2008,OT,,,,
0,273122415,s:40~l:41~e:273122415~c:273122415,2007-11-08T23:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': '2K SPORTS COACHES VS CANCER CLASSIC AT STORRS CT'}]",2007-11-08T23:00Z,0,N/A,1956,Gampel Pavilion,Storrs,CT,10167.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2415,s:40~l:41~t:2415,Morgan St,Bears,MORG,Morgan St Bears,Morgan State,014786,f47937,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,2479,s:40~l:41~t:2479,Ohio Valley,Fighting Scots,OV,Ohio Valley Fighting Scots,Ohio Valley,000000,,False,,,,2008,,,,,
0,273120201,s:40~l:41~e:273120201~c:273120201,2007-11-09T01:00Z,8219,True,True,False,False,"[{'type': 'event', 'headline': '2K SPORTS COACHES VS CANCER CLASSIC AT NORMAN OK'}]",2007-11-09T01:00Z,0,N/A,1991,Lloyd Noble Center,Norman,OK,11562.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,2008,,,,,
0,273120041,s:40~l:41~e:273120041~c:273120041,2007-11-09T02:00Z,9740,True,True,False,False,"[{'type': 'event', 'headline': '2K SPORTS COACHES VS CANCER CLASSIC'}]",2007-11-09T02:00Z,0,N/A,1956,Gampel Pavilion,Storrs,CT,10167.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,2008,,,,,
0,273130026,s:40~l:41~e:273130026~c:273130026,2007-11-10T03:30Z,9854,True,False,False,False,[],2007-11-10T03:30Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,True,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,2008,,,,,
0,273132305,s:40~l:41~e:273132305~c:273132305,2007-11-10T01:00Z,16300,True,False,False,False,[],2007-11-10T01:00Z,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,2008,,,,,
0,273132633,s:40~l:41~e:273132633~c:273132633,2007-11-10T00:30Z,21817,True,False,False,False,[],2007-11-10T00:30Z,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,True,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,2008,,,,,
0,273130265,s:40~l:41~e:273130265~c:273130265,2007-11-10T02:30Z,10215,True,False,False,False,[],2007-11-10T02:30Z,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,12058.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,True,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,2008,,,,,
0,273130150,s:40~l:41~e:273130150~c:273130150,2007-11-10T00:00Z,9314,True,False,False,False,[],2007-11-10T00:00Z,0,N/A,1914,Cameron Indoor Stadium,Durham,NC,9314.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,43,2008,,,,,
0,273130245,s:40~l:41~e:273130245~c:273130245,2007-11-10T01:00Z,9276,True,False,False,False,[],2007-11-10T01:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCNS,McNeese Cowboys,McNeese,00529C,,True,2063,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,2008,,,,,
0,273130008,s:40~l:41~e:273130008~c:273130008,2007-11-10T01:05Z,15341,True,False,False,False,[],2007-11-10T01:05Z,0,N/A,2142,Bud Walton Arena,Fayetteville,AR,19200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:41~t:8,Arkansas,Razorbacks,ARK,Arkansas Razorbacks,Arkansas,9c1831,000000,True,2142,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,True,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,2008,,,,,
0,273130221,s:40~l:41~e:273130221~c:273130221,2007-11-10T00:00Z,9072,True,True,False,False,"[{'type': 'event', 'headline': 'HISPANIC COLLEGE FUND CLASSIC AT PITTSBURGH PA'}]",2007-11-10T00:00Z,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,2277,s:40~l:41~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,,True,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,2008,,,,,
0,273130024,s:40~l:41~e:273130024~c:273130024,2007-11-10T03:00Z,7329,True,True,False,False,"[{'type': 'event', 'headline': 'BASKETBALL TRAVELERS CLASSIC'}]",2007-11-10T03:00Z,0,N/A,820,Maples Pavilion,Stanford,CA,7233.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,2008,,,,,
0,273132306,s:40~l:41~e:273132306~c:273132306,2007-11-10T01:00Z,10178,True,False,False,False,[],2007-11-10T01:00Z,0,N/A,2131,Bramlage Coliseum,Manhattan,KS,12528.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,True,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,True,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,2008,,,,,
0,273132199,s:40~l:41~e:273132199~c:273132199,2007-11-09T17:00Z,2136,True,False,False,False,[],2007-11-09T17:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,True,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,2008,,,,,
0,273132611,s:40~l:41~e:273132611~c:273132611,2007-11-09T18:00Z,0,True,False,False,False,[],2007-11-09T18:00Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2611,s:40~l:41~t:2611,St. Pauls College,Tigers,SP,St. Pauls College Tigers,St. Pauls ,000000,,False,,,,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,2008,,,,,
0,273132169,s:40~l:41~e:273132169~c:273132169,2007-11-09T20:00Z,130,True,False,False,False,[],2007-11-09T20:00Z,0,N/A,1957,"Memorial Hall (Dover, DE)",Dover,DE,1800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2019,s:40~l:41~t:2019,Allen,Allen,ALLN,Allen,Allen,000000,,False,,,,2008,,,,,
0,273130013,s:40~l:41~e:273130013~c:273130013,2007-11-09T21:15Z,206,True,True,False,False,"[{'type': 'event', 'headline': 'BTI TIP-OFF TOURNAMENT AT CEDAR FALLS IA'}]",2007-11-09T21:15Z,0,N/A,1948,McLeod Center,Cedar Falls,IA,6500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:41~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,True,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,2008,,,,,
0,273132448,s:40~l:41~e:273132448~c:273132448,2007-11-09T21:30Z,0,True,False,False,False,[],2007-11-09T21:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,2008,,,,,
0,273132181,s:40~l:41~e:273132181~c:273132181,2007-11-09T21:30Z,0,True,False,False,False,[],2007-11-09T21:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2181,s:40~l:41~t:2181,Drake,Bulldogs,DRKE,Drake Bulldogs,Drake,004477,c0c0c0,True,2075,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18,28,s:40~l:41~t:28,UC San Diego,Tritons,UCSD,UC San Diego Tritons,UC San Diego,000000,,True,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/28.png,9,2008,,,,,
0,273132717,s:40~l:41~e:273132717~c:273132717,2007-11-09T22:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'PEGGY CRONIN CLASSIC AT CINCINNATI OH'}]",2007-11-09T22:00Z,0,N/A,201,Fifth Third Arena,Cincinnati,OH,12012.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,2008,,,,,
0,273130104,s:40~l:41~e:273130104~c:273130104,2007-11-09T22:00Z,0,True,False,False,False,[],2007-11-09T22:00Z,0,N/A,1999,Case Gym,Boston,MA,1800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston U,cc0000,ffffff,True,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,1,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,2008,,,,,
0,273132539,s:40~l:41~e:273132539~c:273132539,2007-11-09T22:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2007-11-09T22:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,2191,s:40~l:41~t:2191,East Central,Tigers,ECEN,East Central Tigers,East Central,000000,,False,,,,2008,,,,,
0,273130059,s:40~l:41~e:273130059~c:273130059,2007-11-09T23:00Z,9191,True,False,False,False,[],2007-11-09T23:00Z,0,N/A,2206,McCamish Pavilion,Atlanta,GA,8600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,59,s:40~l:41~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,2008,,,,,
0,273132113,s:40~l:41~e:273132113~c:273132113,2007-11-09T23:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'CYCLONE CHALLENGE'}]",2007-11-09T23:30Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2113,s:40~l:41~t:2113,Centenary,Gentlemen,CENT,Centenary Gentlemen,Centenary,a20b36,,True,2145,https://a.espncdn.com/i/teamlogos/ncaa/500/2113.png,49,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,2008,,,,,
0,273132597,s:40~l:41~e:273132597~c:273132597,2007-11-10T00:00Z,515,True,False,False,False,[],2007-11-10T00:00Z,0,N/A,2060,Peter Aquilone Court,Brooklyn,NY,1250.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St. Fran. (BKN),113682,,True,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,2008,,,,,
0,273132545,s:40~l:41~e:273132545~c:273132545,2007-11-10T00:00Z,1326,True,False,False,False,[],2007-11-10T00:00Z,0,N/A,2040,University Center (LA),Hammond,LA,7500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2545,s:40~l:41~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,SE Louisiana,007550,dca008,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,2016,s:40~l:41~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn State,4b0058,46166a,True,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,2008,,,,,
0,273132542,s:40~l:41~e:273132542~c:273132542,2007-11-10T00:00Z,1169,True,False,False,False,[],2007-11-10T00:00Z,0,N/A,1931,Tiger Arena,Savannah,GA,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,3117,s:40~l:41~t:3117,Carver Bible College,Cougars,CBC,Carver Bible College Cougars,Carver Bible,,,False,,,,2008,,,,,
