id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
310860153,s:40~l:41~e:310860153~c:310860153,2011-03-27T21:05Z,18278,TRUE,TRUE,FALSE,FALSE,2011-03-27T21:05Z,event,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - ELITE 8 AT NEWARK NJ,,,1826,Prudential Center,Newark,NJ,18711,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,69,FALSE,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,76,TRUE,310860153,2011,3,,,,,,22,FALSE,FALSE,FALSE
310862305,s:40~l:41~e:310862305~c:310862305,2011-03-27T18:20Z,14299,TRUE,TRUE,FALSE,FALSE,2011-03-27T18:20Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - ELITE 8 AT SAN ANTONIO,,,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,61,FALSE,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,71,TRUE,310862305,2011,3,,,,,,22,FALSE,FALSE,FALSE
310850041,s:40~l:41~e:310850041~c:310850041,2011-03-26T23:05Z,17856,TRUE,TRUE,FALSE,FALSE,2011-03-26T23:05Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - ELITE 8 AT ANAHEIM CA,,,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,65,TRUE,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,63,FALSE,310850041,2011,3,,,,,,22,FALSE,FALSE,FALSE
310850057,s:40~l:41~e:310850057~c:310850057,2011-03-26T20:30Z,12139,TRUE,TRUE,FALSE,FALSE,2011-03-26T20:30Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHEAST REGION - ELITE 8 AT NEW ORLEANS,,,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,71,FALSE,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,74,TRUE,310850057,2011,3,OT,,,,,22,FALSE,FALSE,FALSE
310852193,s:40~l:41~e:310852193~c:310852193,2011-03-26T18:00Z,2540,TRUE,FALSE,FALSE,FALSE,2011-03-26T18:00Z,event,CIT TOURNAMENT - SEMIFINALS,35,Semifinal Bowl,2006,Brooks Gymnasium,Johnson City,TN,2700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,TRUE,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,46,80,FALSE,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,83,TRUE,310852193,2011,3,,,,,,35,FALSE,FALSE,FALSE
310840052,s:40~l:41~e:310840052~c:310840052,2011-03-26T01:55Z,14566,TRUE,TRUE,FALSE,FALSE,2011-03-26T01:55Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - SWEET 16 AT SAN ANTONIO,14,RD16,,,,,,,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,71,FALSE,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,72,TRUE,310840052,2011,3,OT,,,,,22,FALSE,FALSE,FALSE
310840194,s:40~l:41~e:310840194~c:310840194,2011-03-26T01:54Z,18343,TRUE,TRUE,FALSE,FALSE,2011-03-26T01:54Z,event,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16 AT NEWARK NJ,14,RD16,1826,Prudential Center,Newark,NJ,18711,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,60,FALSE,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,62,TRUE,310840194,2011,3,,,,,,22,FALSE,FALSE,FALSE
310842567,s:40~l:41~e:310842567~c:310842567,2011-03-26T00:00Z,2458,TRUE,FALSE,FALSE,FALSE,2011-03-26T00:00Z,event,CIT TOURNAMENT - SEMIFINALS,35,Semifinal Bowl,1961,Moody Coliseum,Dallas,TX,7000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,11,55,FALSE,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,72,TRUE,310842567,2011,3,,,,,,35,FALSE,FALSE,FALSE
310842305,s:40~l:41~e:310842305~c:310842305,2011-03-25T23:27Z,0,TRUE,TRUE,FALSE,FALSE,2011-03-25T23:27Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHWEST REGION - SWEET 16 AT SAN ANTONIO,,,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,77,TRUE,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,TRUE,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,57,FALSE,310842305,2011,3,,,,,,22,FALSE,FALSE,FALSE
310840153,s:40~l:41~e:310840153~c:310840153,2011-03-25T23:15Z,0,TRUE,TRUE,FALSE,FALSE,2011-03-25T23:15Z,event,MEN'S BASKETBALL CHAMPIONSHIP - EAST REGION - SWEET 16 AT NEWARK NJ,,,1826,Prudential Center,Newark,NJ,18711,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,TRUE,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,81,TRUE,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,63,FALSE,310840153,2011,3,,,,,,22,FALSE,FALSE,FALSE
310830275,s:40~l:41~e:310830275~c:310830275,2011-03-25T02:13Z,12320,TRUE,TRUE,FALSE,FALSE,2011-03-25T02:13Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHEAST REGION - SWEET 16 AT NEW ORLEANS,14,RD16,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,TRUE,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,54,FALSE,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,61,TRUE,310830275,2011,3,,,,,,22,FALSE,FALSE,FALSE
310830150,s:40~l:41~e:310830150~c:310830150,2011-03-25T01:52Z,17890,TRUE,TRUE,FALSE,FALSE,2011-03-25T01:52Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16 AT ANAHEIM CA,,,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,77,FALSE,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,93,TRUE,310830150,2011,3,,,,,,22,FALSE,FALSE,FALSE
310830057,s:40~l:41~e:310830057~c:310830057,2011-03-24T23:27Z,0,TRUE,TRUE,FALSE,FALSE,2011-03-24T23:27Z,event,MEN'S BASKETBALL CHAMPIONSHIP - SOUTHEAST REGION - SWEET 16 AT NEW ORLEANS,,,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,83,TRUE,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,44,74,FALSE,310830057,2011,3,OT,,,,,22,FALSE,FALSE,FALSE
310830021,s:40~l:41~e:310830021~c:310830021,2011-03-24T23:15Z,0,TRUE,TRUE,FALSE,FALSE,2011-03-24T23:15Z,event,MEN'S BASKETBALL CHAMPIONSHIP - WEST REGION - SWEET 16 AT ANAHEIM CA,,,1842,Honda Center,Anaheim,CA,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,67,FALSE,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,74,TRUE,310830021,2011,3,,,,,,22,FALSE,FALSE,FALSE
310820265,s:40~l:41~e:310820265~c:310820265,2011-03-24T03:00Z,5905,TRUE,FALSE,FALSE,FALSE,2011-03-24T03:00Z,event,NIT - QUARTERFINALS,,,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,69,TRUE,77,s:40~l:41~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,372286,d6cac1,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,66,FALSE,310820265,2011,3,OT,,,,,21,FALSE,TRUE,TRUE
310822483,s:40~l:41~e:310822483~c:310822483,2011-03-24T02:00Z,6157,TRUE,FALSE,FALSE,FALSE,2011-03-24T02:00Z,event,CBI TOURNAMENT - SEMIFINALS,11,RD128,1977,Matthew Knight Arena,Eugene,OR,12364,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,79,TRUE,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,30,71,FALSE,310822483,2011,3,,,,,,11,FALSE,FALSE,FALSE
310820333,s:40~l:41~e:310820333~c:310820333,2011-03-24T01:00Z,8612,TRUE,FALSE,FALSE,FALSE,2011-03-24T01:00Z,event,NIT - QUARTERFINALS,,,1925,Coleman Coliseum,Tuscaloosa,AL,15383,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,79,TRUE,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,64,FALSE,310820333,2011,3,,,,,,21,FALSE,TRUE,TRUE
310820156,s:40~l:41~e:310820156~c:310820156,2011-03-24T00:05Z,6392,TRUE,FALSE,FALSE,FALSE,2011-03-24T00:05Z,event,CBI TOURNAMENT - SEMIFINALS,11,RD128,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,18,82,TRUE,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,64,FALSE,310820156,2011,3,,,,,,11,FALSE,FALSE,FALSE
310822724,s:40~l:41~e:310822724~c:310822724,2011-03-23T23:00Z,10506,TRUE,FALSE,FALSE,FALSE,2011-03-23T23:00Z,event,NIT - QUARTERFINALS,,,2086,Charles Koch Arena,Wichita,KS,10506,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,82,TRUE,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,TRUE,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,75,FALSE,310822724,2011,3,,,,,,21,FALSE,TRUE,TRUE
310812539,s:40~l:41~e:310812539~c:310812539,2011-03-23T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-03-23T02:00Z,event,CIT TOURNAMENT - QUARTERFINALS,1,STD,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,91,FALSE,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,95,TRUE,310812539,2011,3,,,,,,35,FALSE,FALSE,FALSE
310810038,s:40~l:41~e:310810038~c:310810038,2011-03-23T01:00Z,9065,TRUE,FALSE,FALSE,FALSE,2011-03-23T01:00Z,event,NIT - QUARTERFINALS,,,2207,CU Events Center,Boulder,CO,11064,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,81,TRUE,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,74,FALSE,310810038,2011,3,,,,,,21,TRUE,TRUE,TRUE
310810314,s:40~l:41~e:310810314~c:310810314,2011-03-22T23:30Z,1638,TRUE,FALSE,FALSE,FALSE,2011-03-22T23:30Z,event,CIT TOURNAMENT - QUARTERFINALS,35,Semifinal Bowl,2001,Hynes Athletics Center,New Rochelle,NY,2578,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,TRUE,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,78,TRUE,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,63,FALSE,310810314,2011,3,,,,,,35,FALSE,FALSE,FALSE
