Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Role Player,NA,Brandon Campbell,,NA,Jr,27,76.1,113.1,18.3,20.2,58.1,60.7,6.3,12.3,12.3,17.4,0.8,1.1,2.5,2.5,32.3,53,72,0.736,65,116,0.56,43,107,0.402,399,246,NA,NA,86,101,NA,NA,NA,489,NA,NA,266,NA,NA,NA,186,181,National Rank,Cal St. Fullerton,2002,34599
Role Player,NA,Ryan Dillon,6-2,185,So,27,49.1,96.4,19.4,24.7,49.1,50,2.5,13,13.8,17.9,0.4,1.9,2.3,1.4,10.8,12,19,0.632,7,27,0.259,53,149,0.356,NA,NA,NA,396,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,479,National Rank,Cal St. Fullerton,2002,36177
Role Player,NA,Chris Alexander,6-3,190,Fr,21,21.9,65.2,16.9,20.1,25.8,28.4,4.2,11,11.5,19.3,0,1.5,3.8,1.5,15.6,6,10,0.6,9,25,0.36,5,39,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2002,42061
Limited Role,NA,Babacar Camara,,NA,,25,56.1,85,13.2,12.5,43.1,44.1,6.3,2.8,2.8,18.5,5.9,0.8,5.2,2.8,58.8,27,60,0.45,44,99,0.444,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,National Rank,Cal St. Fullerton,2002,17944
Limited Role,NA,Denver Lopez,,NA,,27,24.8,70.8,15.6,14.8,35.8,36.6,0.8,21,21.2,29.8,0.4,0.9,4.4,1.6,22.6,5,12,0.417,10,29,0.345,6,24,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2002,34982
Nearly Invisible,NA,David Castleton,6-2,185,Sr,17,22.5,105.4,10,8.3,37,49.4,1.4,16,16.4,17.2,0,0.7,2.9,2.6,81.5,17,22,0.773,4,10,0.4,4,17,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2002,34932
Major Contributor,NA,Brian Wethers,,NA,Jr,32,56.4,99.8,25.3,26.6,49.3,52.4,7.9,13.6,13.6,19.3,0.5,2.1,3.8,3.1,28.9,57,80,0.713,123,230,0.535,9,47,0.191,NA,NA,218,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,NA,National Rank,California,2002,18173
Significant Contributor,NA,Joe Shipp,,NA,Jr,32,73.4,120,22.1,24.6,55.1,59.6,6.1,11.8,11.8,11.4,2.2,1.7,2.6,3.8,41.4,108,138,0.783,119,211,0.564,43,122,0.352,NA,58,NA,425,196,152,NA,NA,NA,22,452,NA,304,368,397,285,172,NA,National Rank,California,2002,18106
Significant Contributor,NA,Amit Tamir,,NA,Fr,24,45,98.8,22.8,27.6,45.4,48.3,3.8,15.5,15.5,15.4,1,1.5,4.5,2,15.2,29,35,0.829,67,153,0.438,25,77,0.325,NA,NA,495,193,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,California,2002,17062
Significant Contributor,NA,Solomon Hughes,6-11,225,Sr,28,38.3,103.2,22.6,22.6,59.4,55.9,10.6,7.1,7.1,16.7,7.4,1.5,4.8,3.8,43.7,26,70,0.371,95,160,0.594,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2002,36286
Role Player,NA,Shantay Legans,,NA,,31,64.4,100.4,18.7,17.1,49.3,54.5,0.8,25,25.4,26.5,0,2.6,3.1,2.1,27.9,51,57,0.895,33,61,0.541,45,143,0.315,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,46,NA,NA,NA,NA,NA,NA,National Rank,California,2002,16838
Role Player,NA,Jamal Sampson,6-11,235,Fr,32,61.5,91.4,18.6,16.1,42.6,45.2,11.6,8.7,8.7,20.8,8,1.1,4.3,3.3,51.9,50,95,0.526,78,183,0.426,0,0,0,NA,NA,NA,NA,NA,NA,133,185,NA,NA,4,NA,NA,NA,182,NA,NA,NA,National Rank,California,2002,35244
Role Player,NA,Dennis Gates,6-3,195,Sr,28,39.5,105.5,18.9,17.6,45.7,51.1,3.4,25,25.4,18.7,1.4,4.3,3.9,3,41.9,40,54,0.741,35,67,0.522,16,62,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2002,34980
Limited Role,NA,Ryan Forehan-Kelly,6-5,195,Sr,32,56.6,119,15.1,16.7,58.3,61.3,4,9.7,9.7,14.8,0.6,2.2,3.3,2.3,32,43,56,0.768,39,65,0.6,42,110,0.382,NA,71,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,57,296,National Rank,California,2002,36179
Limited Role,NA,A.J. Diggs,,NA,So,32,40.8,86.8,15.2,10.1,46.1,50.6,3.6,16,16.6,32.7,0,5.2,4.8,2.8,68.4,32,52,0.615,29,65,0.446,4,11,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,National Rank,California,2002,17560
Benchwarmer,NA,Conor Famulener,,NA,So,21,8.3,100,14,15.7,39.6,43.9,4.4,11.7,11.7,11.7,1.1,3.3,3.4,2.1,29.2,5,7,0.714,8,14,0.571,1,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2002,17851
Benchwarmer,NA,Gabriel Hughes,,NA,,21,6.9,106.5,24.8,21,70.4,61.1,15.6,7.7,7.7,18.3,13.1,0.6,9.8,5.3,70.4,6,19,0.316,19,27,0.704,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2002,18421
Benchwarmer,NA,Donte Smith,,NA,Jr,14,6.3,61.8,18.3,21.6,20,28.7,4.3,0,0,19.7,0,0.7,3,2.3,24,6,6,0.999,2,13,0.154,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2002,36615
Go-to Guys,NA,Tarick Johnson,,NA,So,27,49.1,96.3,29.3,35,46.8,50.1,5.8,6.8,6.8,17,1.3,3.1,3,3.2,24.2,48,64,0.75,88,195,0.451,24,70,0.343,NA,NA,43,17,NA,NA,NA,NA,NA,443,NA,226,NA,NA,NA,455,NA,NA,National Rank,Campbell,2002,17340
Major Contributor,NA,Emory Walton,,NA,,13,27.5,80.3,24.4,19.6,36.1,43.3,6.1,26,26.9,33.3,0.6,1.9,4.2,2.6,32.5,23,27,0.852,21,67,0.313,6,16,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2002,35074
Significant Contributor,NA,Adam Fellers,6-2,175,Sr,27,74.9,114.4,20.8,27.4,52.7,56,0.7,10,10.8,10.6,0.1,1,1.6,2.4,21.5,57,68,0.838,56,128,0.438,74,189,0.392,451,188,NA,202,344,364,NA,NA,NA,1,NA,NA,15,NA,NA,93,NA,235,National Rank,Campbell,2002,34379
Significant Contributor,NA,Jonte' Edwards,,NA,Jr,27,73.9,113.2,23.3,22.8,55,57.6,9.8,4.4,4.4,11.7,2.4,0.9,3.3,5.6,71.2,115,185,0.622,143,259,0.552,0,1,0,48,244,425,NA,201,236,309,NA,NA,29,415,NA,NA,33,28,NA,231,NA,National Rank,Campbell,2002,35474
Significant Contributor,NA,Zydrunas Stankus,6-5,195,,24,27.5,90.1,23.1,22.7,50,50.8,6.9,13.9,13.9,26,0.6,1.4,4.1,2.5,27.1,14,26,0.538,33,68,0.485,10,28,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2002,36548
Significant Contributor,NA,Derek Gray,,NA,So,26,22.9,91,20.3,14.4,43.1,51.3,4.1,31,31.4,34.2,0.8,4.2,3.3,2.5,43.1,19,22,0.864,13,29,0.448,6,22,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2002,17328
Role Player,NA,Solomon Yearby,,NA,,27,39.5,92.1,16.3,16.7,45.6,48.2,4,9.2,9.2,21.4,0.4,1.5,3.3,2.3,33.3,21,34,0.618,27,57,0.474,13,45,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2002,36288
Role Player,NA,Dominique Klein,,NA,Fr,21,39.1,104.2,19.3,20.9,53.2,55.8,8.1,6.8,6.8,19.7,1.4,1.5,4.7,2.3,26.2,24,33,0.727,49,98,0.5,12,28,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2002,2063
Role Player,NA,Jay Carter,6-8,230,,23,20.3,74.1,18.9,18.6,29.3,31,15,5.8,5.8,20.8,6.1,1.6,8.6,2.3,29.3,7,17,0.412,17,58,0.293,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2002,35319
Limited Role,NA,Brooks Lee,,NA,Jr,27,67.5,87.8,15.3,7.8,55.6,61.5,0.2,33,33.1,46.4,0,1.4,2.8,1.6,40.7,29,33,0.879,9,18,0.5,24,63,0.381,NA,NA,NA,NA,175,72,NA,NA,37,NA,NA,NA,457,NA,415,NA,NA,3,National Rank,Campbell,2002,34675
Major Contributor,NA,Andrew Bush,6-8,225,Sr,29,60.4,85.6,24.7,27.2,40.4,41.9,7.8,7.1,7.1,15,4,1.2,4.9,2.9,25.6,39,76,0.513,120,295,0.407,0,2,0,NA,NA,276,216,NA,NA,NA,NA,NA,205,215,NA,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2002,34453
Significant Contributor,NA,Hodari Mallory,,NA,Jr,30,65.2,98.7,22.8,24.7,47.3,49.7,8.9,7.4,7.4,16.3,1.9,3,5.1,2.6,25.1,49,73,0.671,70,155,0.452,45,136,0.331,NA,NA,495,401,NA,NA,429,NA,NA,351,NA,289,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2002,18213
Significant Contributor,NA,Jon Ferris,,NA,So,30,45.1,95.5,22,24.3,41.7,45.1,8.3,7.1,7.1,12.7,2.3,1.6,4.3,3,29.8,39,59,0.661,51,129,0.395,21,69,0.304,NA,NA,NA,445,NA,NA,NA,NA,NA,57,437,NA,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2002,17497
Role Player,NA,Brian Dux,,NA,Jr,30,79.9,110.2,18.5,15,47.9,55.4,0.9,31,31.7,18.7,0.8,3,3.1,3.8,64.8,106,140,0.757,78,158,0.494,17,58,0.293,267,384,NA,NA,NA,422,NA,NA,56,NA,NA,264,NA,39,51,418,NA,NA,National Rank,Canisius,2002,18093
Role Player,NA,Dewitt Doss,,NA,,30,71.5,99.5,17.4,18,42.7,48.7,2.6,14,14.9,16.4,0.2,2.1,3.3,2.5,32.8,63,76,0.829,54,135,0.4,30,97,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,NA,NA,114,NA,NA,National Rank,Canisius,2002,85
Role Player,NA,Toby Foster,,NA,,26,61.7,98.4,19.3,22,52.4,52.7,4.4,10,10,19.6,1.1,1.3,3.3,1.4,11.4,15,28,0.536,31,93,0.333,65,152,0.428,NA,NA,NA,NA,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,National Rank,Canisius,2002,17090
Role Player,NA,Richard Hampton,6-7,185,,29,51,86.9,19.2,13.5,44.4,50.8,9.1,14.4,14.4,32.2,1,2.8,4.9,2.9,51.6,47,64,0.734,52,115,0.452,2,9,0.222,NA,NA,NA,NA,NA,NA,404,61,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2002,36096
Role Player,NA,Richard Jones,,NA,Fr,30,28.6,73,19.1,21.1,31.7,32.5,6.1,14.1,14.1,20.4,1.8,1.2,2.7,1.2,9.2,5,10,0.5,15,44,0.341,13,65,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2002,17438
Limited Role,NA,Chris Ravello,,NA,Fr,30,32.6,78.3,13.7,14.1,34.3,37.1,4.3,7.9,7.9,20.7,1.3,3.3,3.8,1.6,21.7,11,18,0.611,12,36,0.333,11,47,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2002,18407
Benchwarmer,NA,Luke Hedges,,NA,,12,2.9,104.8,14.7,11.4,50,50.8,8.6,5.9,5.9,11.4,15,1.7,12.6,4.4,100,3,6,0.5,3,6,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2002,35693
Major Contributor,NA,Corsley Edwards,6-9,270,Sr,32,76.6,112.4,25.7,25.9,50.4,56.2,15.6,6.7,6.7,16.6,5,2.6,3.1,4.6,51,137,180,0.761,178,353,0.504,0,0,0,385,276,191,3,NA,345,6,403,NA,386,133,433,NA,146,199,407,NA,NA,National Rank,Central Connecticut,2002,34835
Significant Contributor,NA,Damian Battles,,NA,Jr,32,86,108.3,21.8,23.1,50.1,55.1,2,20,20.3,20.9,0.8,2.2,2.4,3.1,34.5,99,122,0.811,77,187,0.412,67,167,0.401,79,485,NA,NA,NA,459,NA,NA,377,NA,NA,NA,206,NA,NA,168,NA,184,National Rank,Central Connecticut,2002,34862
Significant Contributor,NA,Ricardo Scott,,NA,So,31,69.9,105.2,23.3,26.2,49.5,52.7,7.2,11.9,11.9,18.4,0.6,2,2.9,3.2,31.7,72,103,0.699,104,216,0.481,38,109,0.349,NA,NA,425,284,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,National Rank,Central Connecticut,2002,18226
Role Player,NA,Ron Robinson,,NA,So,32,79.1,100.6,19.7,19.5,48.9,53,8.8,12.2,12.2,23.9,1.6,2.5,3.2,2.5,31,65,85,0.765,134,269,0.498,0,5,0,291,NA,NA,NA,NA,NA,431,35,NA,NA,NA,NA,NA,NA,NA,388,NA,NA,National Rank,Central Connecticut,2002,16875
Role Player,NA,Jon Popofski,,NA,,30,38.5,87.2,16.9,19.5,41,43.5,2.2,7.7,7.7,21.9,0.2,1.7,3.6,2.3,27.8,22,37,0.595,17,49,0.347,25,84,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,3455
Limited Role,NA,John Alexander,,NA,Jr,31,77.8,100.9,15.2,11.7,50.9,58.3,1.3,19,19.1,30.4,0.1,1.4,2.7,2.6,56.8,75,92,0.815,75,145,0.517,5,17,0.294,331,NA,NA,NA,493,194,NA,NA,421,NA,NA,NA,368,NA,115,154,488,NA,National Rank,Central Connecticut,2002,18320
Limited Role,NA,Rich Pittman,,NA,Fr,32,35.8,112,12.8,11.9,67.1,65.6,9.4,6.2,6.2,25.1,1.3,1.4,4.1,1.7,30.3,12,23,0.522,51,76,0.671,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,959
Limited Role,NA,Robert Barrett,,NA,,20,12.2,102,14.8,11.5,40,48.8,10.7,5.6,5.6,17.8,3.3,0.8,6.8,4.1,100,16,25,0.64,10,24,0.417,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,18323
Benchwarmer,NA,Ryan Murphy,6-10,210,,13,7.6,95.5,17,18.6,52,52,7.4,6,6,25.1,5.3,0.6,4.5,1.5,16,2,4,0.5,10,19,0.526,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,36192
Benchwarmer,NA,Gerry McNair,6-5,190,,16,4.2,74.6,33.4,25.6,47.4,44.8,15.7,24,24.1,36.4,3.8,2.2,3.7,3.5,36.8,2,7,0.286,9,17,0.529,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,35147
Benchwarmer,NA,Jason Smith,6-9,235,Sr,16,4.2,97.4,12.6,6.7,60,59.3,8.9,0,0,26.3,7.7,0,11.1,4.3,180,5,9,0.556,3,5,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,36585
Benchwarmer,NA,Michael Dukes,,NA,,15,4,87.7,27.7,29.4,38.1,44,4.6,19,19.5,24.9,0,2.3,3.1,3.2,28.6,5,6,0.833,5,15,0.333,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,35830
Benchwarmer,NA,Jerome Hargreaves,,NA,So,9,3.9,80.9,11,8.6,33.3,31.6,9.5,10,10,21.2,2,1.2,3.1,2.4,66.7,1,4,0.25,2,6,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2002,18542
Major Contributor,NA,David Webber,6-2,210,Sr,28,92.5,102.2,25.3,29.2,47,50.3,1.8,17,17,13.4,0.7,1.9,2.1,4.8,49.1,120,196,0.612,111,214,0.519,51,185,0.276,18,NA,218,118,NA,NA,NA,NA,NA,79,NA,NA,116,109,233,NA,474,NA,National Rank,Central Michigan,2002,34961
Major Contributor,NA,Chris Kaman,,NA,So,24,53.3,104.3,25.6,20.1,61.4,63.4,13.6,8.3,8.3,25.9,7.4,0.9,4.5,5.7,86.7,89,137,0.65,97,158,0.614,0,0,0,NA,NA,199,NA,NA,NA,5,8,NA,NA,52,NA,NA,29,NA,NA,33,NA,National Rank,Central Michigan,2002,18133
Major Contributor,NA,Mike Manciel,,NA,Jr,20,35.1,99.7,25.5,25.1,45.8,52.5,12.9,7.8,7.8,20.6,0.3,3.5,3.2,4.7,54.6,53,71,0.746,52,109,0.477,5,21,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2002,18146
Significant Contributor,NA,Chad Pleiness,6-6,230,,27,75.2,96.7,21.4,21.4,50,55.1,6.6,14,14,26.5,0.1,1.4,4.1,2.7,32.9,65,78,0.833,114,222,0.514,3,15,0.2,443,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,National Rank,Central Michigan,2002,34725
Significant Contributor,NA,Whitney Robinson,,NA,Jr,28,67.3,91.6,20.1,18.8,38.8,49.8,2.1,12.8,12.8,25,0.5,3,3.4,4.1,62,96,116,0.828,29,92,0.315,29,95,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,NA,3,73,118,NA,NA,National Rank,Central Michigan,2002,18357
Limited Role,NA,J.R. Wallace,,NA,Jr,28,50,115.2,15,18.3,58.1,58.3,8.4,14,14,17.8,0.8,4,5.4,1.1,7.4,6,10,0.6,47,85,0.553,21,50,0.42,NA,164,NA,NA,NA,NA,489,412,NA,NA,NA,55,NA,NA,NA,NA,226,NA,National Rank,Central Michigan,2002,18248
Limited Role,NA,Gerrit Brigitha,,NA,So,27,38.5,96,15.4,14.8,53.6,54.6,7.3,3.7,3.7,23.4,1.3,0.5,5.1,2.9,51.2,24,43,0.558,45,84,0.536,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2002,16961
Limited Role,NA,T.J. Meerman,,NA,So,28,34.5,87.2,12.3,10.8,56.4,57.7,1.3,14,14,37.6,0.6,1.5,3.9,1.3,18.2,7,10,0.7,19,34,0.559,8,21,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2002,17254
Limited Role,NA,Tony Bowne,,NA,Fr,28,33.6,96.9,12.4,11.1,52.7,56,5.1,14,14,30.7,0.3,1.2,6.4,1.5,25.5,11,14,0.786,23,40,0.575,4,15,0.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2002,642
Limited Role,NA,Adam Dentlinger,,NA,So,24,13.7,108.6,12.2,8.9,55.6,61.4,8.6,7.2,7.2,24.4,2.2,1.1,6.7,3.1,94.4,12,17,0.706,10,17,0.588,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2002,17673
Benchwarmer,NA,Herb Goliday,6-3,205,,14,4.2,66.4,21.5,20.8,46.2,39,5.1,8.8,8.8,28.2,0,2.4,9.2,3,38.5,0,5,0,6,9,0.667,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2002,35189
Significant Contributor,NA,James Seegars,,NA,Jr,29,67.7,86.4,20.1,23.2,45.2,47.8,4,11.8,11.8,25.4,0.8,1.5,3.9,1.9,18.9,33,45,0.733,43,106,0.406,43,132,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Charleston Southern,2002,35265
Significant Contributor,NA,Charles White,,NA,Jr,29,60,90.1,23,23.2,48.8,50.7,9.1,5.9,5.9,22.6,2.1,2.1,4.8,3.9,50.2,59,106,0.557,103,210,0.49,0,1,0,NA,NA,471,NA,NA,NA,405,269,NA,NA,474,NA,NA,337,NA,NA,NA,NA,National Rank,Charleston Southern,2002,34736
Significant Contributor,NA,Chris Warzynski,,NA,,29,44.9,97.6,20.4,21.2,53.5,55.6,11.2,8.4,8.4,24.4,1.8,1.5,5.2,2.5,31.2,30,45,0.667,77,139,0.554,0,5,0,NA,NA,NA,NA,NA,NA,16,239,NA,NA,NA,NA,NA,NA,NA,NA,217,NA,National Rank,Charleston Southern,2002,34788
Significant Contributor,NA,Kevin Warzynski,,NA,,29,43.6,97.2,22.1,25,49.1,52.5,7.3,8.3,8.3,19.6,1.1,2.8,5.1,3.1,35.2,40,58,0.69,78,153,0.51,2,12,0.167,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,343,NA,NA,NA,NA,NA,NA,National Rank,Charleston Southern,2002,985
Significant Contributor,NA,Nikola Pejovic,6-9,235,,29,40.9,94.1,23.9,18.3,49.1,57.1,10.6,7.1,7.1,27.9,7,2.3,7.3,5.6,94.7,76,107,0.71,51,103,0.495,3,10,0.3,NA,NA,355,NA,NA,NA,222,294,NA,NA,63,NA,NA,35,NA,NA,NA,NA,National Rank,Charleston Southern,2002,35944
Role Player,NA,Ed O'Neil,,NA,So,29,77.9,85.9,17,14.5,41.5,47,0.8,27,27.4,31.1,0.2,3.8,2.7,2.3,40.9,50,70,0.714,44,95,0.463,18,76,0.237,329,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,82,41,NA,411,NA,NA,NA,National Rank,Charleston Southern,2002,16902
Role Player,NA,Gene Granger,,NA,,28,67,91.7,19.9,23.9,48.6,49.4,2.6,16,16,22.3,0.5,3.3,4,1.8,18.2,25,44,0.568,59,133,0.444,39,109,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,NA,NA,NA,NA,464,National Rank,Charleston Southern,2002,35139
Role Player,NA,Trent Drafts,,NA,,29,37.2,88.7,16.3,16.5,38.2,47.3,3.3,11.4,11.4,24.5,2.2,2,3.6,2.6,43,35,40,0.875,25,58,0.431,7,35,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charleston Southern,2002,3419
Limited Role,NA,Mirko Mandic,6-1,190,Sr,29,39.1,76.8,15.3,13.2,54.5,58,2.1,7.2,7.2,42.9,0,1.5,2.8,1.5,24.4,16,19,0.842,11,24,0.458,21,54,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charleston Southern,2002,35891
Benchwarmer,NA,Mladen Karanovic,6-7,210,,19,8.6,79.8,22.6,15.3,50,54.3,6,17,17,38,3.2,1.1,7.5,4.1,80,10,16,0.625,7,16,0.438,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charleston Southern,2002,35894
Benchwarmer,NA,Namiah Williams,6-6,215,Sr,10,6.2,75,23,23.3,40.9,40.8,6.6,3.2,3.2,20.7,0,2.4,4.9,4.5,59.1,5,13,0.385,9,21,0.429,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charleston Southern,2002,35913
Benchwarmer,NA,Nathan Ball,,NA,Fr,9,3.7,126.5,12.8,18,60,56.9,8.4,5.6,5.6,0,2.5,2.7,4.7,2.1,30,1,3,0.333,6,10,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charleston Southern,2002,1475
Benchwarmer,NA,Greg Coe,6-6,195,,5,3.5,75.4,22.2,11.3,58.3,61.2,11.7,0,0,44.4,0,1.4,4.9,4.9,133.3,5,8,0.625,2,4,0.5,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charleston Southern,2002,35160
Major Contributor,NA,Cameron Stephens,6-8,240,,29,69.3,109,24,24.9,51.3,54.3,11.2,10.4,10.4,15.8,3.1,1.8,4.3,3.7,38.6,77,115,0.67,153,298,0.513,0,0,0,NA,443,346,386,453,NA,166,22,NA,288,317,NA,NA,438,477,NA,NA,NA,National Rank,Charlotte,2002,34699
Major Contributor,NA,Kevin Johnson,,NA,,30,52.6,94.9,24.2,20.7,49.4,53.2,10.3,9,9,25.9,2.6,2.2,5.3,4.6,64.4,71,114,0.623,74,137,0.54,9,40,0.225,NA,NA,319,NA,NA,NA,259,NA,NA,NA,375,NA,NA,161,NA,NA,289,NA,National Rank,Charlotte,2002,17523
Significant Contributor,NA,Jobey Thomas,6-4,190,Sr,30,86.4,124.9,21.4,26.9,57,61.3,2.2,9.7,9.7,11.3,0,1.6,1.4,2.9,27.1,98,109,0.899,64,148,0.432,110,254,0.433,71,18,NA,231,126,8,NA,NA,NA,19,NA,NA,8,NA,NA,9,NA,66,National Rank,Charlotte,2002,35404
