Role,Number,Player,Ht,Wt,Yr,G,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,10,Todd Fletcher,6-2,183,Sr,32,79.6,118.9,15.8,17.5,60,60.6,1.2,22.5,22.5,14.9,0.1,2.1,2.4,1.9,13.1,21,31,0.677,56,108,0.519,57,128,0.445,318,92,NA,NA,47,94,NA,NA,325,38,NA,NA,39,NA,NA,NA,NA,34,National Rank,Air Force,2013,9235
Major Contributor,10,Nick Harney,6-7,210,Jr,30,45.6,99,26.2,26.5,50,53.3,5.8,13.1,13.1,21.8,1.7,2.3,5,5,39.4,60,89,0.674,95,175,0.543,12,51,0.235,NA,NA,233,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,348,NA,National Rank,Akron,2013,11573
Significant Contributor,44,Zeke Marshall,7-0,235,Sr,33,69.5,123.6,20.1,18.1,65.5,66.1,10.4,5.7,5.7,14.5,13.6,1.4,3.8,5.9,79.6,120,187,0.642,151,232,0.651,2,3,0.667,NA,29,NA,NA,5,11,269,318,NA,33,6,NA,NA,76,11,NA,18,NA,National Rank,Akron,2013,9450
Significant Contributor,11,Alex Abreu,5-11,175,Jr,29,65.4,109.7,22,18.4,51.8,56.5,2.6,37,37.2,26.6,0.4,2.3,2.3,3.5,35,64,79,0.81,42,99,0.424,50,127,0.394,NA,467,NA,NA,421,344,NA,NA,26,NA,NA,NA,323,NA,NA,201,NA,223,National Rank,Akron,2013,10657
Significant Contributor,1,Demetrius Treadwell,6-7,225,Jr,30,64.7,100.5,23.7,23.6,51,51.3,11.9,11.8,11.8,19.4,1.3,1.8,2.5,4.3,37.1,53,106,0.5,146,286,0.51,0,0,0,NA,NA,497,NA,49,NA,125,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Akron,2013,11578
Significant Contributor,12,Carmelo Betancourt,5-11,175,Fr,33,28.3,65.8,20.9,12.8,39.7,41.8,1.3,24,24.7,46.4,0.3,2.2,5,2.8,33.8,12,23,0.522,24,51,0.471,2,17,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akron,2013,14229
Significant Contributor,34,Pat Forsythe,6-11,235,Fr,33,27.6,88,20.4,17.2,50.6,51.6,10,5.3,5.3,28.8,7,1.3,5.5,4,48.3,23,43,0.535,45,89,0.506,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akron,2013,14231
Role Player,23,Chauncey Gilliam,6-5,230,Sr,29,33.9,108.8,17.8,23.3,49,51,4.2,8.7,8.7,12.7,0.2,2.3,3.9,2.5,15.5,17,23,0.739,32,62,0.516,27,86,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akron,2013,7672
Role Player,21,Reggie McAdams,6-7,200,Fr,32,29.3,121.3,16.5,22.4,54.1,54.7,7,5.9,5.9,7.4,1.9,2.1,2.9,2.7,19.5,14,24,0.583,11,23,0.478,37,100,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akron,2013,14236
Role Player,4,Deji Ibitayo,6-3,205,So,29,23.8,89.8,18.2,19.1,38.8,42.5,3.4,10.9,10.9,18.7,1,1.5,3.8,3.7,40,20,34,0.588,18,42,0.429,10,43,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Akron,2013,14233
Limited Role,2,Brian Walsh,6-5,200,Jr,32,56.6,117.6,15.3,18.9,49.5,52.4,4.6,12.7,12.7,10.9,0.6,2.9,2.7,2.5,21.5,33,43,0.767,39,89,0.438,40,111,0.36,NA,122,NA,NA,NA,NA,NA,NA,NA,6,NA,288,NA,NA,NA,NA,NA,49,National Rank,Akron,2013,11579
Limited Role,15,Jake Kretzer,6-7,210,Fr,33,51.6,111,14.3,17.3,52.1,53.8,6.2,8.8,8.8,18.2,0.3,2.5,2.8,1.8,10.8,15,18,0.833,18,32,0.562,46,135,0.341,NA,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Akron,2013,14235
Significant Contributor,12,Trevor Releford,6-0,195,Jr,34,77.7,116.5,23.2,24,54.4,60,2.3,18,18.5,15.2,0.2,4,2.4,4.4,43.6,126,153,0.824,119,233,0.511,48,118,0.407,408,15,NA,NA,246,122,NA,NA,NA,433,NA,62,432,NA,371,144,NA,156,National Rank,Alabama,2013,10297
Significant Contributor,5,Trevor Lacey,6-3,215,So,36,77.5,100.1,22.9,23.5,48.3,51.7,0.9,23.4,23.4,20.1,1.5,2.9,2.4,3.4,29.9,74,103,0.718,73,178,0.41,62,166,0.373,414,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,311,381,NA,NA,NA,NA,36,National Rank,Alabama,2013,11586
Significant Contributor,21,Rodney Cooper,6-6,215,So,35,69.3,98.8,22.2,25.9,46,48,8,7.8,7.8,14.3,0.6,1.5,3.6,3,21.2,46,72,0.639,96,206,0.466,40,133,0.301,NA,NA,NA,351,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama,2013,11581
Significant Contributor,15,Nick Jacobs,6-8,265,So,36,52,103.6,20.1,22.3,53.9,55,8.9,0.7,0.7,16,6,1.9,3.6,3.1,28.8,38,63,0.603,118,219,0.539,0,0,0,NA,NA,NA,NA,NA,NA,466,NA,NA,NA,14,NA,NA,NA,NA,NA,374,NA,National Rank,Alabama,2013,11585
Significant Contributor,32,Retin Obasohan,6-1,210,Fr,31,27.8,89.7,21,18.9,42.4,49.7,2.4,12.3,12.3,24.9,2.3,4.3,4.3,4,48.5,37,48,0.771,27,64,0.422,10,35,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama,2013,14241
Role Player,20,Levi Randolph,6-5,205,So,36,74.7,106.9,16.6,17,49,52.6,6.2,11.8,11.8,16.4,0.6,2.3,2.9,2.8,33.9,58,81,0.716,75,157,0.478,28,82,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama,2013,11588
Role Player,24,Devonta Pollard,6-8,200,Fr,36,44.3,84.8,18,16.7,37.9,42.2,8,7.5,7.5,21.6,4.1,2.5,3.2,3.2,40.7,35,57,0.614,50,124,0.403,2,16,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama,2013,14242
Role Player,22,Andrew Steele,6-4,225,Sr,21,27.4,82.1,17.4,14.7,39.5,44.3,2.1,17,17,28.7,0.3,3.5,3.2,2.9,39.5,20,30,0.667,21,48,0.438,6,28,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama,2013,14209
Limited Role,14,Moussa Gueye,7-0,255,Jr,36,38.2,64.4,12.1,7.1,37.3,38.7,10.6,1,1,42,10.8,1,7,2,51,11,26,0.423,19,51,0.373,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama,2013,14240
Major Contributor,30,Demarquelle Tabb,6-5,210,Jr,31,79.8,98.5,25.1,25.1,46.9,49.7,10.4,10.2,10.2,15.1,4.8,2.4,3.9,5.4,51.4,105,180,0.583,164,346,0.474,0,4,0,311,NA,328,437,NA,NA,257,37,NA,412,211,NA,NA,148,185,NA,NA,NA,National Rank,Alabama A&M,2013,10590
Significant Contributor,10,Jeremy Crutcher,5-8,160,Jr,29,80.9,95.3,22.5,20.7,47.1,49.4,1.6,31,31.8,21.8,0,1.6,2.6,4.2,44.2,74,129,0.574,76,185,0.411,41,107,0.383,264,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,358,NA,NA,29,National Rank,Alabama A&M,2013,10420
Significant Contributor,40,Brandon Ellis,6-4,200,Jr,30,68.8,90.2,21.7,24,46.4,49.4,4.1,6,6,20.9,1,1.9,2.8,3.3,27,54,78,0.692,77,163,0.472,38,126,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama A&M,2013,11592
Significant Contributor,4,Justin Colvin,5-8,160,Fr,25,19.2,71.8,20.9,23.3,36.5,38.3,1.3,9,9,23.6,0,1.2,3.3,2.9,21.8,9,17,0.529,9,35,0.257,13,43,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama A&M,2013,14247
Significant Contributor,45,Justin Wagner,6-4,190,Sr,25,17.8,85.3,20.1,22.6,37.1,41,2.4,8.9,8.9,13.2,0.4,0.8,4.3,4.2,42.9,17,30,0.567,14,33,0.424,8,37,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama A&M,2013,14251
Significant Contributor,35,Nicholas West,6-10,190,Fr,27,17.4,88,20.7,24.7,41.3,44.4,6.4,5.1,5.1,18.4,3.1,1.1,5.1,2.6,17.3,10,13,0.769,7,24,0.292,16,51,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama A&M,2013,14252
Role Player,12,Green Hill,5-9,175,Jr,31,64.9,93.4,19,16.6,42.3,50.3,3.6,17,17.4,24.1,0,2.8,3.6,4,53.2,78,100,0.78,60,153,0.392,13,35,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,NA,NA,164,333,NA,NA,National Rank,Alabama A&M,2013,11594
Limited Role,0,Justan Banks,7-1,215,Jr,31,49.1,106.5,15,14.4,61,63,10.3,3,3,24.4,4.4,0.5,3.6,2.4,30.1,27,37,0.73,75,123,0.61,0,0,0,NA,NA,NA,NA,NA,NA,272,188,NA,NA,239,NA,NA,NA,NA,NA,64,NA,National Rank,Alabama A&M,2013,11590
Limited Role,20,Jose Long,6-6,210,So,30,47.2,80.1,13.1,13,31.3,34.5,6,11.7,11.7,18.4,0.8,1.5,3.2,2.4,34.6,19,37,0.514,23,68,0.338,7,39,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama A&M,2013,11597
Limited Role,22,Tyler Davis,6-2,180,Fr,29,31.5,80.5,14.1,14.4,40.5,43,2.5,11,11.3,26.6,0,1.8,3.1,1.9,19,10,15,0.667,11,28,0.393,14,51,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama A&M,2013,14248
Go-to Guys,11,Phillip Crawford,6-7,210,Sr,26,43.3,103.2,29.5,31.5,55.7,57.3,11.8,8.8,8.8,18.8,2.9,1.9,5.4,5.1,35.5,55,87,0.632,135,240,0.562,1,5,0.2,NA,NA,56,45,NA,NA,134,2,NA,NA,449,NA,NA,222,NA,NA,233,NA,National Rank,Alabama St.,2013,11600
Significant Contributor,4,Joshua Freelove,6-2,180,Jr,32,72.2,105.8,22.2,28.4,53.8,55.5,2.6,8.6,8.6,15.9,1.2,1,1.8,2.5,13,38,48,0.792,113,207,0.546,57,162,0.352,NA,NA,NA,159,29,428,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,322,NA,National Rank,Alabama St.,2013,9583
Significant Contributor,23,Shawntez Patterson,6-7,200,Sr,27,52.7,79.2,21.3,24,39,40.2,5.5,6.7,6.7,20.6,2.9,1.5,4.3,3.1,22.8,25,52,0.481,38,112,0.339,34,116,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama St.,2013,10715
Significant Contributor,10,Ryan Watts,6-0,170,Sr,29,43.2,86.1,20.6,21.9,41.2,44.3,4.1,13,13.2,22.4,1,2.5,5.1,3,24.1,28,41,0.683,40,101,0.396,20,69,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama St.,2013,11387
Role Player,12,Jamel Waters,5-9,160,Fr,32,60.8,90.8,17.3,12.9,42.2,49.8,2.1,25,25.4,30,0.4,4.1,3.7,3.4,54.6,58,77,0.753,49,117,0.419,7,24,0.292,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,NA,47,NA,NA,139,466,NA,NA,National Rank,Alabama St.,2013,14267
Role Player,21,Denzell McDaniel,6-3,185,Jr,26,54.2,87.3,17.7,14.1,44.2,47.2,2,24.5,24.5,29,0.9,1.4,3.1,3.2,46.4,37,64,0.578,31,81,0.383,20,57,0.351,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama St.,2013,14263
Role Player,2,Luther Page,6-6,190,So,32,51.9,82.3,17.2,12,39.3,44,10,7.4,7.4,25.8,2.8,1.6,3.9,4.6,92.9,54,104,0.519,44,112,0.393,0,0,0,NA,NA,NA,NA,NA,NA,314,NA,NA,NA,475,NA,NA,39,NA,NA,NA,NA,National Rank,Alabama St.,2013,11606
Role Player,5,Bobby Brown,6-6,185,Fr,30,40.1,86.9,19.7,21.8,43,43.5,8.9,6.8,6.8,19.3,2.7,1.5,2.6,2.8,22.3,16,35,0.457,45,92,0.489,15,65,0.231,NA,NA,NA,NA,NA,NA,457,NA,NA,NA,479,NA,NA,NA,NA,NA,NA,NA,National Rank,Alabama St.,2013,14255
Limited Role,24,Stephawn Brown,6-4,190,Sr,17,34,92.4,14.8,15.7,47.4,48,8.5,5.8,5.8,22.1,2,1.1,3.2,2,17.7,9,17,0.529,32,71,0.451,9,25,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama St.,2013,11289
Limited Role,15,Jonathan Jefferson,6-6,190,Jr,21,13.7,81.5,15.6,14.6,25,33.7,12.4,6.5,6.5,17.3,2.5,2.4,5.4,3.4,50,12,18,0.667,9,30,0.3,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama St.,2013,11601
Go-to Guys,10,Mike Black,6-0,180,Sr,35,80.4,99.4,28.1,28.5,46.9,52.9,3.1,18,18.6,20.3,0.2,2,2.4,5.6,46.4,142,186,0.763,104,253,0.411,56,148,0.378,282,NA,108,151,NA,NA,NA,NA,NA,NA,NA,NA,379,12,305,412,NA,323,National Rank,Albany,2013,9261
Significant Contributor,14,Sam Rowley,6-6,230,So,35,63.4,101.1,22,20.6,52.6,57,9.3,10.5,10.5,23.7,1.8,3,5.2,4.2,44.7,75,102,0.735,120,227,0.529,0,1,0,NA,NA,NA,NA,362,3,404,147,NA,NA,NA,268,NA,NA,35,NA,453,NA,National Rank,Albany,2013,11612
Significant Contributor,12,Peter Hooley,6-4,200,Fr,33,61.1,102.7,20.9,18.2,48.2,55.2,3,26.6,26.6,24.9,0.7,1.9,2,4,47.9,76,93,0.817,56,123,0.455,25,71,0.352,NA,NA,NA,NA,NA,45,NA,NA,193,NA,NA,NA,179,NA,255,163,NA,NA,National Rank,Albany,2013,14270
Role Player,0,Jacob Iati,5-10,165,Sr,35,83.5,119,17.3,21.2,56.6,60.6,1.2,11,11.8,13.8,0,1.5,2.1,3.1,28.8,76,89,0.854,37,88,0.42,92,221,0.416,183,91,NA,NA,131,93,NA,NA,NA,257,NA,NA,214,NA,NA,63,NA,11,National Rank,Albany,2013,8611
Role Player,30,Jayson Guerrier,6-4,210,Sr,32,30.3,96.3,17.7,21.3,46,48.8,5.1,7.9,7.9,18.6,0.6,0.8,1.8,2.5,16.8,15,19,0.789,16,40,0.4,24,73,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2013,11609
Role Player,11,Luke Devlin,6-8,235,Jr,34,27.3,105.7,18.4,19.7,50.5,54,9.7,9.3,9.3,18,0.3,2,4,3.1,29.8,21,28,0.75,43,79,0.544,3,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2013,10338
Role Player,20,Gary Johnson,6-6,200,Jr,24,23.8,83.5,19.7,18.7,34.6,41.4,8.1,7.8,7.8,21.3,1.7,2.3,3,4.2,50,26,39,0.667,27,76,0.355,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2013,14271
Role Player,3,DJ Evans,5-9,175,Jr,33,23.3,88.1,17.7,17.7,41,47.2,2.4,11,11.1,24.3,0.7,1.6,2.9,3.3,37.5,21,27,0.778,13,42,0.31,11,30,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2013,14268
Limited Role,44,John Puk,6-10,235,Jr,35,52.8,97.8,15.9,14.5,51.5,56.1,7,5.1,5.1,24.9,2.5,0.6,5.3,3.3,47,46,63,0.73,69,134,0.515,0,0,0,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Albany,2013,10629
Limited Role,21,Blake Metcalf,6-9,235,Sr,35,47.5,94,14.2,11.3,59.6,54.6,7.7,10.2,10.2,26.9,4,1.3,3.7,3,54.3,17,51,0.333,56,93,0.602,0,1,0,NA,NA,NA,NA,NA,NA,NA,342,NA,NA,277,NA,NA,NA,NA,NA,77,NA,National Rank,Albany,2013,9539
Major Contributor,15,LeAntwan Luckett,6-5,180,So,34,81.9,87,27.2,27.2,39.1,44.3,5,18,18.3,18.5,0.8,1.8,3.5,5.3,45.8,125,193,0.648,145,351,0.413,13,70,0.186,228,NA,155,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,321,NA,NA,NA,National Rank,Alcorn St.,2013,14282
Major Contributor,12,Anthony Nieves,6-4,185,Sr,34,72.1,84.3,26.4,25.7,44.6,48.2,3.4,14,14.8,25.4,0.9,1.5,3.7,4.3,36,83,126,0.659,84,223,0.377,48,127,0.378,NA,NA,216,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,National Rank,Alcorn St.,2013,14211
Major Contributor,5,Marquiz Baker,6-2,200,Sr,23,59.2,94.4,26.2,30.1,42.6,47.5,2.8,12,12.4,15.1,0.7,2.4,1.6,4.6,33.9,85,114,0.746,59,138,0.428,56,198,0.283,NA,NA,236,9,NA,NA,NA,NA,NA,409,NA,NA,45,415,NA,NA,NA,NA,National Rank,Alcorn St.,2013,14275
Role Player,3,Anthony Evans,6-1,175,Jr,32,48.7,82.3,18.6,21.7,39,40.7,3.2,14,14.8,19.7,0,3,1.9,2,12,16,24,0.667,36,92,0.391,28,108,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,14,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2013,14277
Role Player,0,Tyrel Hunt,6-6,202,Fr,14,15.5,82.5,18.3,17.8,46.2,46,2.8,11.3,11.3,22.5,3.1,1.6,2.6,3.4,40.4,9,21,0.429,24,51,0.471,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,14280
Limited Role,24,Ian Francis,6-8,225,Sr,30,47.1,86.1,14.8,13.5,43.3,45.2,8.1,6.9,6.9,21.9,3.2,3,4.3,3,45.8,28,55,0.509,52,118,0.441,0,2,0,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,397,278,NA,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2013,9045
Limited Role,32,Michael Starks,6-8,230,Sr,32,39.8,92.7,12.8,10.4,46.2,49.6,10.9,2.4,2.4,22.5,4.6,1.2,6.9,3,64.1,29,50,0.58,36,78,0.462,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,9538
Limited Role,10,Devonte Hampton,6-2,175,Fr,25,37.8,93.1,15.6,17,47.1,48.7,3.7,9.3,9.3,18.7,1.2,2.5,3.4,2.6,28.9,20,35,0.571,33,81,0.407,16,40,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,14278
Limited Role,21,Josh Nicholas,7-0,225,Jr,33,34.6,92,13.8,12.4,50.6,52.2,7.2,2.9,2.9,23.1,8,0.9,7,3,50.6,23,41,0.561,41,80,0.512,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,14284
Limited Role,25,Jamaal Hester,6-8,260,Fr,29,13,87.4,13,11,48.1,48.2,9.3,4.9,4.9,25,4.2,0.3,4.7,2.6,48.1,6,13,0.462,13,27,0.481,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,14279
Nearly Invisible,34,Stephane Raquil,6-10,220,Jr,33,25.1,80.6,10.4,8.4,50,49.8,7.2,2.5,2.5,32.6,3.1,1.4,6.3,1.8,32.5,6,13,0.462,20,40,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,14286
Nearly Invisible,40,Marius Myles,6-6,215,Jr,23,11.1,83.1,9.6,8.1,41.2,40.3,10.9,2.7,2.7,24.1,0.7,0.4,6.9,1.8,35.3,2,6,0.333,7,17,0.412,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2013,14283
Go-to Guys,32,Stephen Lumpkins,6-8,230,Sr,30,82.3,100.9,28,25.2,46.9,53.1,10,12.4,12.4,17.3,3.7,1.1,2.8,6.1,62.8,136,194,0.701,145,306,0.474,0,3,0,21,NA,115,425,NA,NA,313,17,NA,NA,323,NA,NA,59,63,NA,NA,NA,National Rank,American,2013,8468
